torso_tilt,left_angle,right_angle,label
7.89,60.88,117.71,0.0
8.78,51.53,127.78,0.0
6.92,45.48,134.03,0.0
6.52,44.45,135.41,0.0
7.7,43.22,137.7,0.0
7.75,38.96,143.79,0.0
7.33,36.55,145.9,0.0
6.51,39.35,141.42,0.0
5.55,37.77,142.01,0.0
5.54,36.73,143.15,0.0
6.53,41.06,139.0,0.0
7.7,38.49,142.33,0.0
9.42,48.8,131.9,0.0
9.38,53.16,126.82,0.0
8.52,45.78,135.68,0.0
9.52,45.32,136.6,0.0
10.94,45.66,137.75,0.0
13.71,52.68,132.13,0.0
14.15,56.49,126.99,0.0
13.83,56.44,127.14,0.0
13.33,55.74,127.84,0.0
10.12,44.21,138.87,0.0
9.45,43.05,138.87,0.0
7.06,36.35,145.34,0.0
2.95,40.99,138.21,0.0
3.66,32.62,147.28,0.0
2.78,24.62,155.54,0.0
3.63,27.63,152.86,0.0
3.48,32.47,147.28,0.0
2.79,26.13,153.64,0.0
2.64,25.51,154.45,0.0
0.27,5.44,174.37,0.0
0.12,0.19,179.67,0.0
0.68,23.59,155.59,0.0
8.08,63.52,117.87,0.0
8.89,68.76,111.59,0.0
13.74,73.85,108.09,0.0
15.18,70.48,113.25,0.0
14.59,69.93,109.21,0.0
23.1,74.5,115.11,0.0
23.3,70.97,121.86,0.0
19.44,71.15,118.3,0.0
19.28,69.55,117.94,0.0
26.37,78.11,114.09,0.0
32.98,84.45,112.85,0.0
31.72,84.08,110.89,0.0
30.1,84.39,109.11,0.0
31.55,85.88,109.17,0.0
33.01,86.06,111.04,0.0
33.8,88.11,109.85,0.0
34.61,92.96,102.43,0.0
31.91,89.63,103.04,0.0
31.34,83.09,110.08,0.0
32.04,78.6,115.09,0.0
31.26,72.65,122.27,0.0
31.27,70.49,125.28,0.0
32.13,70.89,125.84,0.0
31.52,69.23,127.06,0.0
29.79,67.76,127.77,0.0
29.3,69.05,125.69,0.0
29.0,69.46,124.6,0.0
28.94,68.82,125.61,0.0
28.94,68.21,126.33,0.0
28.78,67.82,126.61,0.0
28.6,66.29,127.93,0.0
28.35,64.82,129.93,0.0
27.79,64.87,129.45,0.0
27.63,64.91,128.75,0.0
28.44,66.31,127.89,0.0
28.36,66.77,127.22,0.0
28.65,65.93,128.73,0.0
28.52,65.11,129.84,0.0
27.99,65.69,128.24,0.0
27.49,68.02,124.91,0.0
28.51,73.44,120.51,0.0
30.66,77.37,116.82,0.0
29.61,78.09,114.84,0.0
29.01,77.37,116.91,0.0
27.99,76.8,116.67,0.0
27.77,77.87,114.96,0.0
28.14,79.26,113.07,0.0
27.66,78.6,113.49,0.0
26.6,77.28,113.97,0.0
26.55,76.99,114.24,0.0
26.48,76.91,114.32,0.0
26.55,77.54,113.49,0.0
26.36,78.32,112.52,0.0
26.41,76.12,115.76,0.0
27.17,76.69,115.16,0.0
27.26,74.77,116.8,0.0
27.47,75.53,116.0,0.0
28.52,76.27,116.26,0.0
28.79,76.49,116.05,0.0
28.89,76.03,116.52,0.0
29.38,77.32,115.67,0.0
30.75,79.16,114.42,0.0
33.0,85.75,109.1,0.0
32.76,86.45,108.69,0.0
32.82,87.32,108.26,0.0
32.96,76.46,119.63,0.0
30.35,73.78,122.2,0.0
28.97,70.79,123.89,0.0
28.55,69.81,124.33,0.0
28.81,70.86,123.17,0.0
28.47,75.28,117.23,0.0
27.92,73.43,118.78,0.0
27.29,69.2,122.6,0.0
26.18,67.07,124.32,0.0
25.14,64.95,125.88,0.0
24.35,63.32,127.44,0.0
19.31,63.0,123.73,0.0
17.81,55.48,128.84,0.0
19.06,57.88,127.01,0.0
17.51,54.67,129.99,0.0
19.59,55.08,130.79,0.0
26.88,55.36,138.54,0.0
27.85,59.92,133.27,0.0
26.62,63.22,128.59,0.0
25.61,65.86,124.77,0.0
24.23,65.69,123.38,0.0
22.42,64.69,122.79,0.0
21.23,63.98,122.7,0.0
23.44,64.03,126.03,0.0
23.56,65.22,124.01,0.0
23.82,65.3,123.28,0.0
25.94,69.58,120.67,0.0
26.01,70.56,119.88,0.0
26.08,70.65,119.72,0.0
26.34,70.97,119.59,0.0
26.7,71.48,119.41,0.0
26.53,72.19,118.44,0.0
26.51,71.21,119.8,0.0
26.77,71.67,119.67,0.0
25.85,69.34,122.48,0.0
27.86,71.4,121.99,0.0
28.82,72.83,120.91,0.0
28.91,69.94,124.38,0.0
28.5,65.8,128.85,0.0
28.57,64.85,130.32,0.0
28.6,66.58,127.67,0.0
28.96,67.48,126.96,0.0
28.8,68.89,125.09,0.0
29.39,64.45,130.59,0.0
30.1,58.04,139.2,0.0
29.83,68.16,127.76,0.0
30.07,75.77,118.91,0.0
28.65,77.47,116.76,0.0
28.91,80.46,113.45,0.0
28.44,80.43,113.04,0.0
27.25,79.95,111.92,0.0
27.1,80.31,110.91,0.0
28.07,83.38,107.74,0.0
30.89,84.67,109.34,0.0
32.57,84.64,111.27,0.0
32.51,84.23,111.7,0.0
32.62,83.61,113.19,0.0
33.01,83.19,114.25,0.0
32.86,81.9,115.7,0.0
32.93,81.34,116.83,0.0
32.89,81.38,116.47,0.0
33.34,84.83,112.47,0.0
33.15,79.59,116.32,0.0
32.83,78.32,117.84,0.0
33.07,72.22,123.81,0.0
32.11,68.42,127.89,0.0
30.59,67.52,127.24,0.0
29.16,69.09,124.81,0.0
28.79,68.54,125.07,0.0
28.21,68.34,125.2,0.0
28.2,69.88,123.56,0.0
28.16,69.86,123.2,0.0
27.66,68.11,124.79,0.0
27.74,67.37,125.5,0.0
28.54,67.31,126.5,0.0
28.82,64.89,129.41,0.0
28.31,61.4,133.86,0.0
29.19,60.59,135.99,0.0
28.2,60.4,134.95,0.0
30.64,65.39,130.74,0.0
30.16,66.16,129.56,0.0
31.08,78.21,116.41,0.0
33.58,82.43,113.82,0.0
33.65,82.9,113.22,0.0
32.8,84.03,111.0,0.0
32.86,85.13,109.85,0.0
32.94,84.69,110.74,0.0
32.12,82.32,112.45,0.0
29.82,75.99,117.78,0.0
28.71,72.33,122.52,0.0
28.61,71.25,123.57,0.0
28.0,70.25,122.98,0.0
27.76,70.63,122.27,0.0
29.23,74.59,119.38,0.0
29.85,73.83,120.94,0.0
31.27,78.67,116.51,0.0
31.65,80.79,114.05,0.0
32.89,83.54,111.45,0.0
31.44,76.17,118.34,0.0
29.35,69.55,124.7,0.0
28.44,66.51,128.55,0.0
28.54,67.61,126.92,0.0
28.73,68.05,126.09,0.0
27.37,66.23,126.58,0.0
27.0,65.74,126.68,0.0
27.83,66.74,126.47,0.0
29.04,70.29,123.6,0.0
28.88,70.52,122.71,0.0
28.87,70.59,122.36,0.0
29.08,70.98,122.31,0.0
29.14,71.38,121.96,0.0
29.05,71.44,121.68,0.0
29.07,69.71,123.68,0.0
28.31,68.07,125.01,0.0
27.88,67.59,125.32,0.0
27.84,67.53,125.47,0.0
27.69,69.03,123.88,0.0
26.66,59.7,134.24,0.0
26.29,62.21,130.73,0.0
27.95,67.32,125.73,0.0
28.4,68.01,125.61,0.0
28.83,76.08,116.98,0.0
25.72,81.31,108.07,0.0
26.05,81.22,108.49,0.0
27.61,81.34,110.26,0.0
26.8,78.09,113.63,0.0
26.75,75.88,116.0,0.0
24.27,72.49,116.63,0.0
23.82,71.53,117.09,0.0
24.67,71.24,118.51,0.0
27.0,78.86,112.46,0.0
28.71,82.0,109.84,0.0
29.41,83.89,108.89,0.0
30.77,83.1,110.22,0.0
31.09,75.14,118.79,0.0
29.34,69.95,122.8,0.0
26.92,64.61,128.98,0.0
25.62,62.76,129.85,0.0
26.0,64.46,127.73,0.0
26.33,64.1,128.41,0.0
26.79,65.17,127.36,0.0
27.2,66.1,126.46,0.0
27.54,65.93,127.09,0.0
27.63,66.48,126.13,0.0
27.68,66.75,125.59,0.0
27.41,68.02,124.69,0.0
27.65,69.88,122.4,0.0
27.87,72.0,120.1,0.0
27.89,73.9,117.98,0.0
28.0,73.86,118.06,0.0
27.98,73.75,118.12,0.0
28.2,73.51,118.67,0.0
27.73,73.2,118.47,0.0
27.42,72.44,118.97,0.0
27.3,72.51,119.14,0.0
27.61,72.16,119.89,0.0
27.31,70.96,120.7,0.0
27.11,70.02,121.34,0.0
27.01,70.39,121.05,0.0
26.7,69.5,121.64,0.0
26.68,68.52,122.87,0.0
26.51,68.31,123.05,0.0
26.48,68.43,122.74,0.0
26.48,69.78,121.09,0.0
26.53,70.08,120.97,0.0
26.59,70.2,121.04,0.0
26.88,69.17,123.04,0.0
27.48,68.79,124.66,0.0
27.51,67.24,126.69,0.0
28.15,61.22,133.3,0.0
28.41,64.42,129.87,0.0
28.64,65.49,128.99,0.0
28.74,65.28,129.51,0.0
28.9,66.06,128.61,0.0
28.29,65.57,128.52,0.0
26.91,63.72,129.24,0.0
26.9,63.8,129.21,0.0
26.97,62.93,130.22,0.0
27.41,60.74,132.69,0.0
29.2,67.67,126.66,0.0
32.18,74.18,123.21,0.0
36.11,69.88,131.3,0.0
50.9,73.4,140.87,0.0
48.94,86.04,122.1,0.0
46.11,88.67,115.47,0.0
45.2,88.69,114.5,0.0
45.56,88.71,115.29,0.0
47.32,93.44,110.11,0.0
49.07,97.25,105.08,0.0
49.01,98.47,103.98,0.0
48.41,99.38,103.45,0.0
46.72,100.2,99.47,0.0
45.42,99.62,99.0,0.0
43.54,99.18,97.76,0.0
42.84,98.9,97.09,0.0
45.71,101.36,95.77,0.0
49.05,104.77,93.89,0.0
51.19,107.26,92.7,0.0
51.36,107.86,91.81,0.0
50.92,107.34,92.3,0.0
50.97,107.32,92.62,0.0
50.8,106.68,93.45,0.0
50.48,105.8,94.18,0.0
50.55,105.5,94.52,0.0
50.46,104.8,95.14,0.0
50.19,103.83,96.04,0.0
49.91,103.23,96.92,0.0
49.2,102.65,97.3,0.0
48.24,101.9,97.6,0.0
47.81,101.69,97.45,0.0
46.75,100.85,97.71,0.0
44.45,98.67,100.1,0.0
43.51,98.06,100.04,0.0
43.6,97.74,99.88,0.0
42.84,96.99,99.78,0.0
44.73,98.31,99.0,0.0
47.13,98.5,100.27,0.0
49.02,98.67,101.57,0.0
49.78,98.79,101.72,0.0
47.43,97.97,101.21,0.0
44.85,97.16,100.8,0.0
43.75,98.11,99.11,0.0
42.69,98.23,98.12,0.0
42.27,96.44,99.36,0.0
42.69,98.34,97.58,0.0
43.56,99.24,97.85,0.0
44.57,99.98,97.71,0.0
44.81,99.74,98.34,0.0
44.98,99.73,98.75,0.0
45.31,100.09,98.75,0.0
45.43,99.96,98.82,0.0
45.55,100.03,98.68,0.0
45.49,99.89,98.93,0.0
45.55,99.35,99.43,0.0
45.59,99.3,99.44,0.0
44.48,98.55,99.82,0.0
43.48,97.13,100.31,0.0
43.48,98.96,98.22,0.0
43.72,99.33,97.19,0.0
43.72,100.32,96.24,0.0
44.09,101.12,95.87,0.0
44.16,101.19,95.91,0.0
44.55,101.53,95.81,0.0
44.81,101.51,96.01,0.0
45.06,101.91,95.7,0.0
45.09,101.7,95.78,0.0
45.49,102.02,95.7,0.0
47.1,102.11,97.02,0.0
47.93,102.12,97.76,0.0
48.52,101.86,98.63,0.0
48.89,101.8,99.08,0.0
49.4,101.68,99.73,0.0
49.67,101.55,100.08,0.0
49.81,101.25,100.53,0.0
50.0,101.29,100.74,0.0
49.92,100.89,101.16,0.0
50.41,101.17,101.26,0.0
50.54,101.63,100.75,0.0
50.53,101.85,100.28,0.0
48.83,101.57,99.4,0.0
48.96,99.91,101.41,0.0
48.05,100.28,99.8,0.0
48.11,100.86,99.04,0.0
47.89,100.94,98.73,0.0
47.9,101.55,98.14,0.0
47.65,102.4,96.96,0.0
46.85,102.46,96.55,0.0
44.25,100.46,96.74,0.0
42.46,99.64,96.25,0.0
41.29,98.77,96.21,0.0
41.61,99.18,95.88,0.0
42.27,98.39,97.08,0.0
45.26,99.85,97.37,0.0
47.1,100.98,97.67,0.0
47.97,101.23,98.43,0.0
48.26,101.09,99.04,0.0
48.49,101.17,99.29,0.0
48.91,101.54,99.55,0.0
49.56,102.09,99.54,0.0
50.1,102.97,99.06,0.0
50.0,103.14,98.74,0.0
50.4,103.96,98.14,0.0
50.02,104.4,97.46,0.0
50.57,106.2,95.83,0.0
50.46,107.52,94.36,0.0
50.63,107.51,94.29,0.0
50.15,106.9,94.62,0.0
50.12,106.01,95.31,0.0
50.25,106.37,94.96,0.0
49.81,105.49,95.45,0.0
49.83,105.34,95.66,0.0
49.25,104.42,96.35,0.0
49.24,104.09,96.64,0.0
49.31,104.23,96.49,0.0
49.11,104.03,96.47,0.0
48.64,103.85,96.37,0.0
48.58,103.96,96.21,0.0
48.46,104.15,95.91,0.0
48.53,104.51,95.55,0.0
48.61,104.53,95.54,0.0
48.73,104.7,95.46,0.0
48.83,104.97,95.24,0.0
49.09,105.48,94.87,0.0
49.68,106.25,94.46,0.0
50.11,106.64,94.3,0.0
50.53,107.11,94.04,0.0
51.01,106.1,95.72,0.0
48.7,105.45,95.48,0.0
47.34,104.16,96.24,0.0
47.06,103.67,96.46,0.0
47.05,103.41,96.66,0.0
47.0,103.23,96.79,0.0
47.41,102.79,97.66,0.0
47.57,102.59,98.02,0.0
47.84,102.12,98.61,0.0
47.88,101.78,98.8,0.0
48.08,101.61,98.94,0.0
47.98,101.39,99.02,0.0
47.99,101.31,99.06,0.0
48.1,101.4,99.02,0.0
47.96,100.77,99.42,0.0
48.2,100.72,99.76,0.0
49.19,101.07,100.42,0.0
49.8,100.74,101.59,0.0
50.07,100.42,102.12,0.0
50.55,100.75,102.32,0.0
51.37,101.02,102.93,0.0
51.63,101.22,103.02,0.0
51.68,101.28,102.98,0.0
51.41,101.27,102.76,0.0
51.35,101.11,102.87,0.0
51.34,100.95,103.06,0.0
51.2,100.68,103.19,0.0
51.29,100.73,103.19,0.0
51.44,100.73,103.14,0.0
51.2,101.47,102.21,0.0
51.42,101.79,102.28,0.0
50.58,101.2,102.0,0.0
51.83,104.16,99.94,0.0
51.02,104.51,99.63,0.0
50.4,104.01,99.65,0.0
50.23,103.71,99.76,0.0
50.12,103.93,99.34,0.0
50.06,103.95,99.11,0.0
49.95,103.88,98.98,0.0
50.0,103.99,98.83,0.0
50.06,104.21,98.66,0.0
50.07,104.37,98.45,0.0
49.56,103.85,98.68,0.0
48.75,103.17,99.15,0.0
47.83,101.68,100.05,0.0
48.52,101.47,101.09,0.0
49.49,102.36,100.85,0.0
49.55,102.62,100.56,0.0
50.08,102.51,101.09,0.0
52.21,104.25,99.56,0.0
51.61,103.27,100.48,0.0
50.84,102.43,100.6,0.0
50.26,102.46,100.08,0.0
52.5,104.18,99.93,0.0
53.57,106.38,98.18,0.0
54.03,107.78,96.61,0.0
54.05,108.27,95.78,0.0
53.62,107.28,96.82,0.0
52.9,105.87,98.21,0.0
52.1,104.21,99.15,0.0
51.63,103.97,98.95,0.0
50.92,103.12,99.5,0.0
50.44,102.64,99.39,0.0
50.22,102.49,99.16,0.0
49.94,102.25,99.22,0.0
50.03,102.45,99.02,0.0
49.9,103.1,97.93,0.0
50.13,103.73,97.25,0.0
50.59,104.84,96.1,0.0
50.71,105.17,95.66,0.0
50.8,105.28,95.6,0.0
51.14,105.91,94.94,0.0
51.15,105.89,94.99,0.0
51.05,106.0,94.79,0.0
50.97,106.41,94.23,0.0
50.93,106.49,94.11,0.0
50.99,106.46,94.13,0.0
51.05,106.31,94.31,0.0
50.72,106.11,94.18,0.0
50.36,105.89,93.98,0.0
50.51,105.71,94.31,0.0
51.05,105.88,94.51,0.0
51.07,106.47,94.14,0.0
51.08,106.62,94.23,0.0
51.09,106.73,94.2,0.0
51.66,106.73,95.34,0.0
51.24,105.92,96.57,0.0
50.9,104.01,98.71,0.0
47.26,97.64,103.18,0.0
47.17,97.95,102.94,0.0
46.65,98.63,101.83,0.0
45.76,98.26,101.53,0.0
46.09,99.72,100.11,0.0
45.92,99.88,100.11,0.0
45.19,98.51,101.29,0.0
45.27,98.54,101.45,0.0
44.75,97.9,101.92,0.0
44.41,97.56,102.3,0.0
44.59,97.24,102.43,0.0
44.58,96.69,102.84,0.0
44.74,96.77,102.9,0.0
44.89,96.88,103.05,0.0
45.66,97.6,102.5,0.0
45.03,97.04,101.84,0.0
45.47,97.01,102.16,0.0
46.21,98.22,100.67,0.0
46.83,97.91,101.06,0.0
47.34,98.72,100.49,0.0
47.23,98.64,100.65,0.0
47.12,98.52,100.79,0.0
47.29,98.65,100.8,0.0
47.41,98.35,101.18,0.0
47.63,98.56,101.16,0.0
47.86,99.01,101.01,0.0
47.81,99.29,100.67,0.0
47.8,99.97,99.93,0.0
48.03,100.81,99.0,0.0
48.04,100.63,99.22,0.0
48.2,100.59,99.68,0.0
48.05,100.33,100.3,0.0
48.2,100.5,100.41,0.0
48.34,100.92,100.27,0.0
48.67,101.16,100.37,0.0
49.31,101.75,99.79,0.0
49.31,101.95,98.93,0.0
48.58,101.71,98.53,0.0
47.67,102.53,97.09,0.0
47.49,102.57,96.21,0.0
46.92,104.7,93.77,0.0
47.7,105.17,93.85,0.0
48.13,104.43,94.68,0.0
48.24,104.34,94.9,0.0
48.4,104.37,94.94,0.0
48.61,104.44,94.92,0.0
48.64,104.34,94.99,0.0
48.67,104.23,95.09,0.0
49.09,104.46,94.96,0.0
49.2,103.55,96.46,0.0
49.45,102.04,98.28,0.0
47.73,99.52,100.21,0.0
47.72,99.49,100.3,0.0
46.86,99.07,100.12,0.0
46.64,98.96,99.85,0.0
46.39,98.96,99.55,0.0
46.13,98.82,99.45,0.0
46.23,98.8,99.72,0.0
46.57,98.95,99.99,0.0
46.6,99.35,99.56,0.0
46.87,99.94,99.3,0.0
46.95,100.02,99.39,0.0
46.75,99.93,99.4,0.0
46.53,99.82,99.28,0.0
46.51,99.9,99.18,0.0
46.68,100.02,99.16,0.0
46.52,99.93,99.05,0.0
46.57,100.27,98.7,0.0
46.97,100.6,98.64,0.0
47.33,100.81,98.64,0.0
47.37,100.96,98.41,0.0
47.31,101.22,97.87,0.0
47.26,101.38,97.57,0.0
47.26,101.29,97.62,0.0
46.29,100.01,98.36,0.0
45.17,97.95,99.78,0.0
44.19,96.91,100.5,0.0
43.88,95.53,101.35,0.0
44.99,95.29,102.55,0.0
48.19,100.96,98.26,0.0
48.26,100.74,98.39,0.0
48.82,101.82,97.29,0.0
46.75,100.75,98.38,0.0
46.32,100.48,99.3,0.0
46.4,100.87,99.44,0.0
46.59,100.82,99.93,0.0
46.69,101.28,99.87,0.0
46.71,101.56,99.56,0.0
46.77,101.75,99.55,0.0
47.09,102.67,98.92,0.0
47.05,102.68,98.95,0.0
47.26,102.4,99.25,0.0
47.07,101.89,99.5,0.0
47.04,101.5,99.81,0.0
47.04,101.33,99.96,0.0
46.93,100.88,100.13,0.0
46.91,100.84,100.12,0.0
46.93,101.03,100.04,0.0
46.81,101.21,99.95,0.0
46.56,100.96,100.1,0.0
46.6,101.03,99.93,0.0
46.78,101.18,99.85,0.0
46.78,101.22,99.78,0.0
46.8,101.22,99.76,0.0
46.72,101.04,99.88,0.0
46.76,101.1,99.87,0.0
46.7,101.15,99.54,0.0
46.89,101.51,99.25,0.0
47.24,101.47,99.27,0.0
47.64,101.81,98.31,0.0
48.42,103.23,96.98,0.0
48.5,103.88,96.53,0.0
48.44,104.07,96.29,0.0
48.54,104.23,95.95,0.0
48.53,104.24,96.0,0.0
48.64,104.38,95.93,0.0
48.7,104.57,95.81,0.0
48.75,103.91,96.41,0.0
49.82,105.03,97.15,0.0
50.37,105.6,97.86,0.0
50.36,106.08,98.2,0.0
49.47,104.87,99.21,0.0
49.66,104.44,99.8,0.0
49.93,104.25,100.15,0.0
50.39,104.05,100.69,0.0
50.64,103.46,101.59,0.0
51.43,103.75,101.8,0.0
51.36,103.74,101.86,0.0
50.92,102.34,103.12,0.0
51.26,101.7,103.64,0.0
51.19,99.68,104.57,0.0
51.63,99.81,104.42,0.0
51.1,98.77,104.95,0.0
50.13,98.51,104.4,0.0
49.37,99.28,102.81,0.0
49.43,99.43,102.16,0.0
49.74,100.16,101.27,0.0
49.47,100.64,100.76,0.0
49.17,101.75,99.1,0.0
49.97,103.1,99.07,0.0
49.73,102.96,98.48,0.0
49.33,101.86,99.45,0.0
49.12,101.87,98.99,0.0
49.11,102.55,98.11,0.0
49.09,103.16,97.35,0.0
49.0,103.09,97.31,0.0
49.11,103.21,97.27,0.0
49.1,103.06,97.5,0.0
49.06,103.71,96.81,0.0
49.17,103.97,96.62,0.0
49.12,103.99,96.48,0.0
48.93,103.76,96.3,0.0
49.17,104.12,95.95,0.0
49.52,104.71,95.61,0.0
49.41,104.43,95.79,0.0
49.55,104.48,95.91,0.0
49.44,104.54,95.74,0.0
49.32,104.3,95.9,0.0
47.48,100.88,99.11,0.0
47.82,100.19,101.5,0.0
48.96,100.19,102.12,0.0
47.24,99.37,101.31,0.0
48.49,102.29,98.27,0.0
51.78,108.18,93.98,0.0
45.59,111.73,83.4,0.0
47.46,115.8,83.41,0.0
46.65,112.47,87.82,0.0
48.78,113.83,88.45,0.0
50.0,114.39,88.66,0.0
49.51,115.97,83.36,0.0
36.77,126.18,61.87,0.0
38.74,131.53,60.43,0.0
39.17,130.29,69.59,0.0
19.42,141.25,47.61,0.0
35.71,132.48,63.31,0.0
37.63,140.05,57.13,0.0
40.95,147.35,51.03,0.0
45.92,137.92,62.22,0.0
44.33,132.62,66.53,0.0
43.73,134.11,63.28,0.0
43.53,134.18,64.43,0.0
47.99,131.86,69.35,0.0
53.29,134.33,70.37,0.0
56.17,136.11,70.9,0.0
55.68,136.64,69.43,0.0
54.65,137.57,68.26,0.0
54.45,136.98,68.65,0.0
55.49,136.3,69.76,0.0
55.6,134.6,70.72,0.0
55.23,134.28,70.75,0.0
54.98,133.98,71.23,0.0
54.61,134.0,70.87,0.0
51.99,132.64,70.09,0.0
49.19,128.86,71.74,0.0
45.3,124.53,74.19,0.0
42.56,120.7,76.87,0.0
43.68,121.98,76.15,0.0
44.13,122.99,75.98,0.0
45.05,124.78,74.41,0.0
45.48,125.37,74.51,0.0
45.64,125.19,74.85,0.0
45.46,124.97,74.82,0.0
44.16,123.96,74.96,0.0
41.31,117.49,79.19,0.0
38.24,114.15,81.33,0.0
34.51,113.41,79.36,0.0
31.99,113.61,78.3,0.0
30.68,112.93,78.13,0.0
30.88,113.17,77.01,0.0
31.89,114.1,76.07,0.0
32.68,117.24,73.27,0.0
32.61,118.85,71.92,0.0
32.42,119.22,71.25,0.0
33.35,118.98,72.21,0.0
33.3,118.32,72.88,0.0
33.6,118.04,73.47,0.0
34.89,118.35,74.2,0.0
38.38,119.31,76.33,0.0
40.31,116.7,79.54,0.0
41.04,118.51,78.45,0.0
42.01,122.41,74.74,0.0
40.86,119.3,76.65,0.0
40.49,118.19,76.77,0.0
39.73,116.85,77.1,0.0
38.05,115.74,76.76,0.0
37.02,115.72,75.91,0.0
36.52,113.15,78.85,0.0
36.41,114.44,77.68,0.0
35.77,116.64,75.41,0.0
35.12,116.54,75.37,0.0
35.22,117.1,75.28,0.0
35.07,116.56,75.67,0.0
35.2,116.51,75.8,0.0
36.67,116.23,76.96,0.0
36.67,115.19,77.94,0.0
36.39,116.32,76.38,0.0
38.24,115.16,79.14,0.0
41.03,117.52,78.21,0.0
42.42,117.39,77.51,0.0
43.12,119.04,76.91,0.0
43.57,125.9,71.7,0.0
45.91,126.06,71.9,0.0
46.81,125.92,72.41,0.0
50.12,131.36,70.55,0.0
51.27,131.53,70.62,0.0
50.48,132.81,70.32,0.0
50.21,132.99,70.22,0.0
43.18,127.81,68.1,0.0
33.54,129.47,60.31,0.0
35.2,128.33,60.41,0.0
35.16,127.65,60.97,0.0
37.12,129.17,60.68,0.0
38.06,125.08,69.09,0.0
40.87,125.73,71.3,0.0
44.2,125.91,72.95,0.0
48.65,130.68,69.75,0.0
49.47,130.51,71.55,0.0
49.42,130.45,71.09,0.0
47.81,129.84,69.96,0.0
45.09,125.67,73.7,0.0
42.84,120.74,78.16,0.0
40.37,118.86,79.03,0.0
36.93,116.75,78.24,0.0
37.2,113.81,81.7,0.0
36.94,109.54,84.67,0.0
36.89,110.36,84.55,0.0
37.11,112.6,83.19,0.0
37.05,111.35,84.08,0.0
35.31,110.97,81.59,0.0
32.36,112.3,78.58,0.0
32.28,112.41,78.27,0.0
31.71,111.92,77.36,0.0
30.8,112.87,75.6,0.0
31.51,112.01,76.35,0.0
31.47,112.57,75.6,0.0
31.06,112.3,75.7,0.0
30.68,114.79,73.62,0.0
32.86,112.99,78.74,0.0
32.86,111.45,81.42,0.0
31.86,110.66,82.0,0.0
31.48,110.38,82.26,0.0
31.47,110.77,81.95,0.0
32.51,112.3,81.03,0.0
32.88,112.07,81.01,0.0
33.18,111.71,81.5,0.0
33.47,111.62,81.84,0.0
33.73,110.25,82.68,0.0
33.97,110.97,82.3,0.0
34.86,111.32,82.63,0.0
35.21,111.43,82.96,0.0
36.06,113.27,81.54,0.0
36.72,115.16,80.41,0.0
38.66,117.17,79.42,0.0
39.43,117.46,79.69,0.0
39.33,117.85,79.35,0.0
39.27,117.74,79.5,0.0
40.74,116.93,81.11,0.0
40.34,114.87,81.51,0.0
42.38,116.23,81.45,0.0
42.69,116.71,80.8,0.0
43.29,117.36,80.12,0.0
43.59,115.81,82.03,0.0
42.18,109.79,85.95,0.0
41.52,107.98,87.93,0.0
41.12,108.02,88.87,0.0
41.11,109.22,88.54,0.0
40.74,109.92,87.63,0.0
41.16,110.84,87.88,0.0
40.02,110.68,87.15,0.0
37.6,112.77,83.62,0.0
36.75,114.53,81.85,0.0
37.1,116.11,80.49,0.0
37.78,117.34,79.73,0.0
37.14,117.8,78.67,0.0
38.49,120.45,76.81,0.0
40.07,120.92,77.48,0.0
40.7,120.11,78.52,0.0
41.1,120.39,78.54,0.0
41.94,120.7,79.01,0.0
42.21,120.62,79.08,0.0
43.79,119.9,80.33,0.0
44.3,120.03,79.87,0.0
44.59,118.52,81.2,0.0
44.34,117.17,81.86,0.0
44.07,116.57,81.96,0.0
44.07,116.2,82.31,0.0
44.73,115.71,82.77,0.0
43.47,110.87,88.16,0.0
43.21,109.29,88.98,0.0
41.43,110.29,86.56,0.0
40.23,109.82,86.3,0.0
39.87,109.72,86.71,0.0
39.2,109.85,86.37,0.0
38.36,108.65,87.44,0.0
36.9,108.73,86.73,0.0
36.28,109.25,86.06,0.0
35.39,108.63,85.73,0.0
35.27,111.41,83.19,0.0
35.23,113.01,82.07,0.0
37.24,117.86,78.69,0.0
38.22,119.68,77.49,0.0
39.4,119.57,78.49,0.0
40.16,120.15,78.37,0.0
40.62,119.8,78.83,0.0
40.4,117.03,81.02,0.0
40.75,117.33,80.99,0.0
41.28,115.82,82.17,0.0
42.56,118.69,79.91,0.0
42.78,118.31,80.05,0.0
42.75,117.23,81.01,0.0
43.09,116.71,81.18,0.0
42.87,113.32,83.42,0.0
43.5,113.11,84.21,0.0
42.72,112.71,84.23,0.0
41.73,112.89,83.35,0.0
40.15,110.56,85.24,0.0
40.3,111.96,84.7,0.0
40.22,111.58,85.63,0.0
39.31,110.31,85.97,0.0
38.14,114.38,81.58,0.0
36.32,119.33,76.57,0.0
36.03,121.11,73.89,0.0
36.25,122.12,72.84,0.0
36.41,121.22,73.54,0.0
36.34,121.55,73.71,0.0
36.43,120.96,74.11,0.0
36.32,120.21,74.75,0.0
36.96,119.05,76.43,0.0
38.21,125.17,70.84,0.0
29.78,114.46,72.35,0.0
28.87,120.68,63.72,0.0
13.38,120.06,58.03,0.0
5.03,138.99,38.64,0.0
16.13,128.45,57.9,0.0
12.15,154.59,30.27,0.0
9.79,174.49,12.4,0.0
5.01,147.37,22.97,0.0
1.96,166.11,10.13,0.0
3.44,179.4,2.19,0.0
6.85,175.98,7.69,0.0
