torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
21.652106475994504,162.8325121600677,161.98950795040952,0.9997720122337341,0.999316930770874,0.9908185005187988,0.9813259243965149,0.9998396039009094,0.9998646378517151,0
24.110062879605714,160.78047685551292,159.41331904941163,0.9998626708984375,0.9993131756782532,0.9936819076538086,0.9875974059104919,0.999915599822998,0.9999207854270935,0
28.909151914495993,154.02599698743907,154.36058377363193,0.999911904335022,0.9994984865188599,0.9970792531967163,0.9942445158958435,0.9999611377716064,0.9999622106552124,0
24.39475990831408,159.48564966493666,163.66221863011714,0.9999347925186157,0.9997273683547974,0.9986438155174255,0.9973276853561401,0.9999826550483704,0.9999832510948181,0
15.24648935797393,169.97655247804244,-179.18015976536552,0.9999460577964783,0.9998441934585571,0.9993239045143127,0.9986696839332581,0.9999918341636658,0.999992311000824,0
10.73463871999239,174.9274564977101,-169.08304386363105,0.9999655485153198,0.9998999238014221,0.9996251463890076,0.9992479085922241,0.9999954700469971,0.9999958276748657,0
8.5285435552494,178.14511690284846,-168.1770313066771,0.9999799132347107,0.999950647354126,0.9997785687446594,0.999557614326477,0.999997615814209,0.9999980330467224,0
8.268051495823888,178.26891940547796,-169.66281247116103,0.9999856352806091,0.9999662041664124,0.9997902512550354,0.99956214427948,0.9999984502792358,0.9999986886978149,0
7.3473082905058025,178.81907537013387,-168.8112542133206,0.9999858140945435,0.9999727606773376,0.9996987581253052,0.9994077682495117,0.9999982714653015,0.9999985098838806,0
6.460891514329039,179.59319602286286,-169.77925853484615,0.9999862909317017,0.9999778270721436,0.9996117353439331,0.9993143677711487,0.9999982118606567,0.9999983310699463,0
6.791535612203168,-179.87867543140482,-171.5680606661837,0.9999861717224121,0.999976396560669,0.9994608759880066,0.998932421207428,0.9999977350234985,0.9999975562095642,0
4.49776038281039,-179.2423272341409,-170.063014230953,0.9999825358390808,0.9999749064445496,0.9993080496788025,0.998752772808075,0.9999970197677612,0.9999969601631165,0
4.2109885778207135,-178.96273830133566,-173.7412321824087,0.999980092048645,0.9999687075614929,0.9986619353294373,0.9973738789558411,0.9999948740005493,0.9999932646751404,0
6.5365953403291925,-179.65753985817068,-173.2226517531021,0.9999779462814331,0.9999423027038574,0.9982551336288452,0.996040403842926,0.9999920129776001,0.9999860525131226,0
